image,attack,bit_accuracy,message_success,ecc_mode,payload_bits
000000004134.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000004134.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000004134.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000004134.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000004134.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000004134.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000004134.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000004395.png,none,1.000000,1,rep4_interleaved,8
000000004395.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000004395.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000004395.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000004395.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000004395.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000004395.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000004395.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000004395.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000004395.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000004495.png,none,1.000000,1,rep4_interleaved,8
000000004495.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000004495.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000004495.png,random_crop_0.5,1.000000,1,rep4_interleaved,8
000000004495.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000004495.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000004495.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000004495.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000004495.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000004495.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000004765.png,none,1.000000,1,rep4_interleaved,8
000000004765.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000004765.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000004765.png,random_crop_0.5,0.875000,0,rep4_interleaved,8
000000004765.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000004765.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000004765.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000004765.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000004765.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000004765.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000004795.png,none,1.000000,1,rep4_interleaved,8
000000004795.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000004795.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000004795.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000004795.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000004795.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000004795.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000004795.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000004795.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000004795.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000005001.png,none,1.000000,1,rep4_interleaved,8
000000005001.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000005001.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000005001.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000005001.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000005001.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000005001.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000005001.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000005001.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000005001.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000005037.png,none,1.000000,1,rep4_interleaved,8
000000005037.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000005037.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000005037.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000005037.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000005037.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000005037.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000005037.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000005037.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000005037.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000005060.png,none,1.000000,1,rep4_interleaved,8
000000005060.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000005060.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000005060.png,random_crop_0.5,1.000000,1,rep4_interleaved,8
000000005060.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000005060.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000005060.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000005060.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000005060.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000005060.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
